artist_name,track_name,track_id,popularity,year,genre,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,cluster
Ty Segall,Scissor People,4b2oDPMfSMJpUCb0eL9Rw5,16,2012,blues,0.195,0.845,2,-5.145,1,0.0536,0.00227,0.928,0.117,0.214,86.664,210760,4,3
Muddy Waters,Trouble No More - Live,4xitsAjiloQxAyS6QdJI4K,16,2012,blues,0.373,0.869,2,-6.411,1,0.0678,0.0882,4.76e-05,0.936,0.665,155.344,168120,4,2
Radio Moscow,The Stranger,3p3yMUViUN20or4jASu3zw,16,2012,blues,0.559,0.619,7,-6.076,1,0.0492,0.607,0.0582,0.0999,0.556,177.965,174888,4,2
Lynyrd Skynyrd,Start Livin' Life Again,6Rfj5JeATXy6gueu5YvJjx,18,2012,blues,0.374,0.462,2,-6.57,1,0.0289,0.375,0.655,0.0796,0.142,107.025,263200,3,3
My Morning Jacket,Outta My System - Washed Out Remix,7k7M6StZzL4LyKuKmwlJZC,12,2012,blues,0.402,0.721,11,-8.539,1,0.0941,0.629,0.554,0.175,0.355,134.243,299393,4,3
Joe Cocker,I Come In Peace,0HgnVINOOIeWkf8JDCwrV6,14,2012,blues,0.675,0.83,9,-3.25,0,0.0277,0.00695,0.000671,0.142,0.758,124.0,258733,4,1
O. B. Buchana,Bang That Thang,0PRWOHhxgA5xeSdxF8tKUp,10,2012,blues,0.886,0.729,0,-7.458,1,0.0459,0.0254,0.0,0.123,0.874,113.96,258227,4,1
Vick Allen,True to Me,3tAzrWdXjrZUejXaDrxFdS,10,2012,blues,0.783,0.708,11,-5.155,0,0.0564,0.564,0.000122,0.229,0.722,133.94,244613,4,1
Bettye LaVette,Crazy,5fcRLIGDEmYRJ7wkLWH3hq,17,2012,blues,0.563,0.515,7,-7.57,0,0.0392,0.153,0.00035,0.0674,0.145,159.237,347200,4,2
Royal Southern Brotherhood,Left My Heart in Memphis,5b8QTyAxB0xMK9dELb2rbl,15,2012,blues,0.559,0.322,4,-12.437,1,0.0255,0.779,0.0825,0.105,0.066,91.0,210027,4,2
Joe Bonamassa,Somewhere Trouble Don't Go,4WvVtsnQwc60d23VHMg67b,18,2012,blues,0.582,0.777,5,-3.584,1,0.0319,0.0249,0.000192,0.39,0.508,119.954,298360,4,1
Bonnie Raitt,Ain't Gonna Let You Go,4xkPir07XHztcxlEqQ7YLr,13,2012,blues,0.52,0.694,10,-6.382,1,0.0435,0.134,0.00353,0.32,0.721,121.245,358573,4,1
Dr. John,"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""Cruella De Vil (from """"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""101 Dalmatians (Live Action)"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""" - From """"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""101 Dalmatians"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""" Soundtrack""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""",5k2wxPLEG5vGeMQoOXhmxc,13,2012,blues,0.53,0.41,3,-10.319,1,0.0971,0.102,0.0,0.134,0.446,105.364,245547,4,1
The Reverend Peyton's Big Damn Band,Easy Come Easy Go,5lGRdK3bJlmmxrItqLu1xq,15,2012,blues,0.508,0.869,11,-3.204,0,0.0363,0.00218,0.00317,0.206,0.442,128.743,226267,4,2
Ray Collins' Hot Club,Chicken 4 2,4pjEFPNQnc3EWDxsWtFvNF,26,2012,blues,0.768,0.768,0,-4.131,1,0.0505,0.806,0.0,0.241,0.919,78.79,179067,4,1
Rival Sons,"Manifest Destiny, Pt. 2",7muhPa5oMBuQLlTYIUJZeH,18,2012,blues,0.303,0.856,6,-4.876,1,0.0884,0.0361,0.000278,0.333,0.398,83.071,264507,4,2
The Heavy,What Makes a Good Man - Kenny Dope Remix,2rE25oXfRp84XmHIkoA1NT,18,2012,blues,0.681,0.879,7,-5.132,0,0.0267,0.00189,0.0199,0.189,0.925,96.007,198525,4,1
The Spits,Brick by Brick,69wG551hOd4TzGHUiZkV7C,14,2012,blues,0.253,0.972,4,-3.524,1,0.19,0.243,0.744,0.18,0.257,218.983,89040,4,3
The Sheepdogs,It Ain't Easy to Go,4ueT00RLOqqgPWG5s3peY6,16,2012,blues,0.466,0.789,7,-5.345,1,0.0412,0.0382,0.00238,0.304,0.779,166.671,220533,4,1
Lavelle White,Soul Deep,6ffEgX5nzfQTbXXLiaDW1P,22,2012,blues,0.443,0.76,2,-4.507,1,0.0603,0.0295,0.0,0.0998,0.755,205.267,184307,4,2
Levon Helm,Up On Cripple Creek (feat. Ringo Starr & The All Starr Band),2h3utrYC7Kh7y4hok3n9XE,12,2012,blues,0.49,0.675,7,-19.153,1,0.0438,0.207,0.0,0.799,0.756,140.59,340607,4,1
Barbara Lewis,Spend a Little Time,3NxNgrlFWIvHlNMNnZh9Kv,11,2012,blues,0.347,0.388,2,-10.541,1,0.0312,0.749,0.0,0.285,0.423,203.616,177293,4,2
Ty Segall,Inside Your Heart,3GyLb4uMuxoEzm1vjh4R9Z,15,2012,blues,0.107,0.787,4,-5.718,1,0.0506,0.000192,0.018,0.649,0.35,92.217,220547,4,2
Frankie Lymon,Why Do Fools Fall in Love,2Ksv9xdxzBKaFAF1KKRkp6,11,2012,blues,0.412,0.5,6,-7.215,1,0.0801,0.709,0.000605,0.157,0.87,174.962,135488,4,2
John The Conqueror,I Just Wanna,7KkOqob2pKyx5XhIk6UqVr,14,2012,blues,0.528,0.643,9,-7.714,1,0.0733,0.122,0.000777,0.638,0.504,175.031,209707,4,2
The Duprees,The Things I Love,7DXo0bvWpG1mH6J5CYSya4,11,2012,blues,0.359,0.467,1,-6.404,1,0.0266,0.719,0.0,0.0566,0.368,105.308,161213,3,2
Buddy Guy,Boom Boom/Strange Brew - Live,0R4FrM0FQwfySAevwMecVc,14,2012,blues,0.502,0.341,9,-12.428,1,0.104,0.711,0.00362,0.786,0.439,157.731,180640,4,2
Buffalo Killers,Hey Girl,7qjmQf5eiyHjgCjTeVn8LD,13,2012,blues,0.509,0.827,11,-5.856,0,0.0278,0.00256,0.00643,0.218,0.761,132.639,253880,4,1
Lynyrd Skynyrd,Something to Live For,7b3zwFIKzblJURZFce2nsb,19,2012,blues,0.505,0.722,7,-5.176,1,0.0292,0.00425,0.528,0.365,0.308,120.069,269173,4,3
Lazy Lester,Blue Stop Knockin',0MPascVuhPz16rGR3PA9To,12,2012,blues,0.426,0.7,4,-6.22,1,0.0293,0.393,0.0,0.228,0.851,145.68,268880,4,1
The Sonics,Have Love Will Travel,4CJqVdhnHJmf3bzpJokMZp,17,2012,blues,0.506,0.948,10,-5.626,1,0.105,0.727,0.0,0.0904,0.934,130.195,160400,4,1
Otis Redding,I've Got Dreams To Remember - Alternate Take,05Fi2LQX41shRoDAttYSI8,13,2012,blues,0.6,0.196,4,-11.001,1,0.0299,0.771,0.0334,0.172,0.245,133.767,215400,3,2
Joe Cocker,So,0RYpxcJEMnzjCwc52M10aG,27,2012,blues,0.297,0.655,9,-7.022,1,0.0293,0.081,5.65e-06,0.117,0.189,155.06,236040,4,2
Black Pistol Fire,Lay Low,7MMC1C2ofLOYEy8nO2jE7g,15,2012,blues,0.304,0.834,6,-6.07,0,0.0559,0.236,0.00895,0.0837,0.515,91.435,218640,4,2
Black Pistol Fire,Bombs and Bruises,4NoQbkBYDDWzLXtJp0CZvh,15,2012,blues,0.38,0.898,11,-6.276,1,0.0845,0.29,0.000371,0.133,0.426,123.497,202040,4,2
Avail Hollywood,Club in Tha Woods (Remix) [feat. Black Zack],5Oop28Y6M5UcnaTYWNYhmc,9,2012,blues,0.806,0.713,4,-7.009,0,0.0704,0.0607,0.0,0.116,0.69,101.035,243607,4,1
Ray Sharpe,Linda Lu,5eFtAb55Lmb9wj739PBi0O,13,2012,blues,0.834,0.797,6,-6.695,1,0.0527,0.62,0.0297,0.0456,0.967,119.885,128000,4,1
Michael Burks,Since I Been Loving You,4k0F00PnqwiWjwp7QtIZ5I,18,2012,blues,0.242,0.469,0,-6.467,0,0.0345,0.0676,0.631,0.116,0.311,72.492,450693,3,3
Muddy Waters,Introduction - Live,1qA4qY3MhSNKShNB2lDcID,15,2012,blues,0.544,0.904,11,-7.789,0,0.138,0.0893,0.00895,0.398,0.447,117.116,102547,4,2
Buddy Guy,Voodoo Child (Slight Return)/Sunshine Of Your Love - Live,61E4Nb6TrlqCrW0IgDoeGs,12,2012,blues,0.382,0.939,9,-6.46,1,0.151,0.332,0.295,0.302,0.313,113.552,215013,4,2
Anders Osborne,Dancing In The Wind,2PaeWTG8hiEvx8dlFELvH7,10,2012,blues,0.641,0.333,0,-10.841,1,0.0247,0.828,0.000309,0.0961,0.337,97.377,280880,4,1
Blues Saraceno,Rock 'n' Roll Girlfriend,082A697w8geEW3lgCZE3XV,18,2012,blues,0.419,0.953,2,-5.212,0,0.0563,0.0008,0.0,0.308,0.594,158.015,178910,4,2
Rosco Gordon,Booted,36jbimKZ4ienF8BvosedqP,11,2012,blues,0.703,0.548,4,-7.687,0,0.204,0.921,0.0,0.357,0.747,111.18,183226,4,0
Janis Joplin,Move Over,4Y2OqIsrmzIGjXWk9j9NgI,18,2012,blues,0.705,0.49,0,-10.34,1,0.0506,0.236,0.0109,0.0569,0.913,133.044,220907,4,1
Santana,Dom,2efeTV5KnsL1qBT6Ei2NST,10,2012,blues,0.681,0.507,2,-6.139,0,0.0264,0.709,0.715,0.227,0.326,104.059,231040,4,3
The Black Keys,Next Girl - Live in Studio,0Bq0vyOyJJwJlEb2AbXC9L,14,2012,blues,0.219,0.885,11,-4.641,1,0.044,0.00868,0.000657,0.086,0.367,175.129,182333,4,2
Rival Sons,Nava,3qm43Mt5G2yg5QehyaMegJ,19,2012,blues,0.404,0.262,1,-17.993,1,0.0316,0.408,0.425,0.365,0.119,73.954,121693,4,3
Thee Oh Sees,So Nice,2zhAD5ZVCdBZ1uZ1iFr9At,15,2012,blues,0.268,0.275,0,-8.502,1,0.0302,0.0293,0.525,0.12,0.178,80.89,232613,4,3
Ty Segall,(I Can't) Get Around You,1Ifl9nQohh42vRPzwo8tpb,15,2012,blues,0.417,0.866,0,-4.417,0,0.0817,0.000899,0.896,0.0675,0.729,133.827,170400,4,3
Bigg Robb,Family Reunion (feat. Shirley Murdock),6yrthGj97P2iR8Z0ykOQxU,10,2012,blues,0.918,0.592,0,-6.962,1,0.0433,0.0545,1.04e-05,0.0324,0.86,97.028,323027,4,1
Tom Principato,Lies,3PtqVXlh9LS9FYFU4DRxcQ,14,2012,blues,0.533,0.73,2,-7.493,1,0.0343,0.0697,0.479,0.0687,0.797,89.963,267773,4,3
Bigg Robb,Down South Party (feat. Special),6fQbC7k7OT05q2vpmjpKiH,10,2012,blues,0.91,0.815,1,-5.274,1,0.137,0.28,0.0,0.257,0.764,101.948,275813,4,1
ZZ Top,Threshold Of A Breakdown,3NLn3lZiX2TTj0VLEckVmb,22,2012,blues,0.696,0.827,9,-3.92,1,0.0436,0.0693,6.34e-06,0.259,0.403,113.988,209080,4,1
The Intelligence,Hippy Provider,6NrSkWE2qFZZA0tVMyViQt,12,2012,blues,0.279,0.876,2,-6.338,1,0.0393,0.000515,0.673,0.152,0.971,185.449,103413,4,3
Warren Haynes,A Change Is Gonna Come,51nPkiH6I9BBg4MGyRIbtu,9,2012,blues,0.423,0.561,4,-7.243,0,0.0386,0.341,0.000972,0.83,0.419,122.56,417680,3,2
Lavelle White,"Yes, I've Been Crying",3IVdACtG1mtDxxcpZGORWY,23,2012,blues,0.741,0.435,0,-7.136,1,0.0343,0.538,2.76e-06,0.103,0.758,113.838,234760,3,1
Kelly Joe Phelps,Goodbye To Sorrow,4oOsJJLqBjZ4G6TKbe7PRh,14,2012,blues,0.449,0.159,2,-16.698,1,0.0375,0.926,0.00265,0.111,0.526,87.421,208893,4,1
Lil Ed & The Blues Imperials,World Of Love,78E77b3kMt9NQAlcuqZzIT,15,2012,blues,0.49,0.72,0,-6.11,1,0.032,0.0251,0.0109,0.1,0.93,167.89,240267,4,1
Beth Hart,Thru The Window Of My Mind,30qk3oIdNJCuWa2uR4l8Lk,21,2012,blues,0.542,0.513,0,-10.531,1,0.0356,0.569,8.68e-06,0.101,0.195,118.024,262307,4,2
Woody Guthrie,The Grand Coulee Dam,5gCvgOuAxw8YpHCV9m1xue,13,2012,blues,0.743,0.239,7,-15.144,1,0.0687,0.984,4.51e-05,0.108,0.783,118.696,133973,4,1
Zuzu Bollin,Hey Little Girl,6QoXZq2erEFcXiZstJZA78,16,2012,blues,0.52,0.48,0,-14.353,1,0.0351,0.116,0.000701,0.271,0.786,124.699,218467,4,1
"Crosby, Stills & Nash",So Begins The Task,2wWjfLsJ0cRm1fyRSPdPb9,14,2012,blues,0.493,0.414,0,-14.951,1,0.0659,0.827,6.24e-05,0.737,0.453,76.778,243613,4,1
10cc,Silly Love,5RBgRb7I6NViUcy9brvr9t,23,2012,blues,0.427,0.859,7,-9.322,1,0.132,0.0618,0.114,0.119,0.64,158.287,238333,4,2
Ash Grunwald,Shake That Thing,3SVWWfNEDTOBJlBfJvAI0e,17,2012,blues,0.681,0.55,7,-8.286,1,0.262,0.16,0.00221,0.144,0.683,200.009,230227,4,0
Amadou & Mariam,Oh Amadou (feat. Bertrand Cantat),7LnfI3mcatAUUG9XdNLLVb,21,2012,blues,0.625,0.699,4,-6.271,0,0.0288,0.0115,0.00037,0.225,0.526,131.899,210267,3,1
Buddy Guy,Skin Deep - Live,4WVGM9HcaP9NH0yux8JyG0,13,2012,blues,0.442,0.258,9,-11.793,1,0.0495,0.805,6.58e-06,0.709,0.303,120.07,316987,4,2
Ty Segall,Crybaby,1zSqQ2H1miHZgrvjtD8CNe,15,2012,blues,0.354,0.981,4,-2.9,1,0.0827,0.115,1.98e-06,0.345,0.493,82.301,118000,4,2
Michael Burks,Count On You,13MMuIWQGkHFhCFIyuTJPQ,13,2012,blues,0.506,0.618,2,-4.248,0,0.0411,0.09,0.0873,0.107,0.587,120.436,292240,4,1
Doyle Bramhall,I'm in the Mood,0V8TuvRf9v5ti3Bh5RN8gr,13,2012,blues,0.554,0.388,9,-11.12,1,0.0513,0.729,1.67e-05,0.244,0.69,90.58,212893,4,1
Joe Bonamassa,Blue & Evil,3UfpQ9MMg11EGSqiNem4wS,9,2012,blues,0.28,0.945,9,-4.422,1,0.111,0.00343,0.76,0.977,0.213,87.37,410293,4,3
Left Lane Cruiser & James Leg,Shake It,7Hj82HjIGRnxCxaqVQPwKn,14,2012,blues,0.234,0.948,2,-5.148,0,0.153,0.0237,0.847,0.132,0.433,139.485,174627,4,3
B.B. King,Sweet Little Angel,3iWzCNSygEOdRfUaFT3PTJ,16,2012,blues,0.519,0.454,1,-8.124,1,0.0443,0.715,2.72e-06,0.0881,0.618,104.251,194133,4,1
Peggy Scott-Adams,Life After Bill,5kvyaizP4CxH71nvqALExF,9,2012,blues,0.721,0.604,0,-6.608,0,0.209,0.76,6.63e-06,0.0725,0.68,140.147,280627,4,0
Peggy Scott-Adams,What Cha Do'in to Me,5tWSAjb3vCVHqFzqK0NJ0b,9,2012,blues,0.891,0.507,6,-5.775,1,0.0553,0.292,0.00145,0.0473,0.743,93.945,216440,4,1
Buddy Guy,I Just Want To Make Love To You/Chicken Heads - Live,1yDN6fU6cmUls6A5wGEoV5,12,2012,blues,0.429,0.682,1,-10.044,0,0.15,0.127,0.0063,0.919,0.279,107.333,562360,4,2
Ted Nugent,Spirit of the Wild,4mSVbdWF6X15RHSn7QYIf7,13,2012,blues,0.613,0.869,4,-7.244,1,0.067,0.0128,2.91e-05,0.0734,0.535,118.724,266333,4,1
Santana,Shape Shifter,4pa11TW0c6mChfPFVgvUSi,10,2012,blues,0.477,0.923,7,-3.649,0,0.0469,0.0933,0.0623,0.0851,0.644,149.992,375560,4,2
Muddy Waters,Next Time You See Me - Live,0vT9FrD9CKuaospFW6kkRv,15,2012,blues,0.483,0.882,7,-5.079,0,0.0891,0.0785,0.0108,0.94,0.609,123.248,649587,4,1
Muddy Waters,Walkin' Thru The Park - Single Version,4rIWEvqz1PpjAflEYnJ62b,9,2012,blues,0.672,0.675,1,-5.899,0,0.0544,0.795,0.00172,0.329,0.801,134.158,164920,4,1
Anders Osborne,When Will I See You Again?,5Y5TgvKV8mY2HfAZj1icxm,10,2012,blues,0.595,0.675,1,-6.591,0,0.0281,0.243,0.00407,0.32,0.445,109.55,294800,4,1
Melvin Taylor,That's My Blues,6fuB6xS1BgipK3adcX7i5I,15,2012,blues,0.583,0.283,0,-16.665,1,0.0496,0.951,0.856,0.181,0.478,168.027,236727,3,3
10cc,Old Wild Men,6WyJsPwq8sqnPetBWKZNXO,22,2012,blues,0.333,0.118,11,-17.355,0,0.0305,0.884,0.0311,0.108,0.171,87.196,197280,4,2
Joe Bonamassa,72nd St. Subway Blues,7z2Oj10j8Rfqx4fDIamlaI,8,2012,blues,0.312,0.893,0,-8.38,1,0.0338,0.194,0.656,0.602,0.57,117.172,65960,4,3
North Mississippi Allstars,Waking Up in Paradise (feat. North Mississippi All Stars),1xhNNDGmVZMB0RGpyIbbWH,12,2012,blues,0.669,0.876,10,-4.309,1,0.0416,0.0483,2.78e-05,0.0569,0.922,160.123,219293,4,1
Bigg Robb,Candy Lover (Candy Licker Remix) (feat. R-3),5dGseObUHgYusETRyaaMc8,9,2012,blues,0.955,0.507,11,-6.24,1,0.242,0.058,0.0,0.0593,0.765,105.99,266707,4,0
Snowy White,Ongoing,4Qh7m9CPjS7OoQy79TG4S2,17,2012,blues,0.6,0.579,7,-11.826,1,0.0302,0.803,0.897,0.774,0.765,118.742,236235,4,3
The Intelligence,Little Town Flirt,43kwbtI8pTYzZ1yNYzkQSJ,12,2012,blues,0.528,0.581,0,-6.214,1,0.033,0.0854,7.14e-06,0.0755,0.415,124.875,192360,4,2
Woody Guthrie,Jesus Christ,71VvO4WHpnyYoJIuDWu3eH,13,2012,blues,0.717,0.102,6,-15.242,1,0.15,0.986,0.0,0.106,0.463,121.222,160733,4,0
Philip Sayce,Slipaway,7o5IRduexnaX3Kw61PM29w,16,2012,blues,0.208,0.89,8,-4.112,0,0.0643,0.00221,0.000275,0.099,0.367,137.97,315760,4,2
"Crosby, Stills & Nash",In Your Name,77Qeg8jRu4p12x5U6PAm4q,13,2012,blues,0.465,0.22,4,-22.748,1,0.177,0.779,3.82e-06,0.189,0.434,95.344,306507,3,0
Joe Bonamassa,Cradle Rock,2Zuxr8xye2N8SdMZh6Fnao,8,2012,blues,0.336,0.969,9,-3.912,1,0.0869,0.00194,0.0103,0.862,0.221,103.743,262693,4,2
Phantom Blues Band,Boogah Man,5RJpDfWRqcQoCH94DcGaFb,15,2012,blues,0.517,0.793,7,-6.917,1,0.0973,0.0586,0.0221,0.335,0.607,156.491,207853,4,2
Thee Oh Sees,Goodnight Baby,4z2zieH9BlF54pmjDK6hLD,14,2012,blues,0.409,0.877,7,-8.018,1,0.0431,0.000432,0.908,0.197,0.635,109.872,208373,4,3
Ty Segall,Handglams,3Vv0R1HFPxzfkcuYgaNyz1,14,2012,blues,0.153,0.432,5,-6.248,1,0.0371,0.000117,0.898,0.405,0.375,171.817,199187,4,3
Dinosaur Jr.,I Know It Oh So Well,6rJzAq7hHksjlbIugb5csb,11,2012,blues,0.287,0.98,4,-4.456,1,0.184,0.0571,0.00352,0.254,0.271,107.77,282667,4,0
Peter Frampton,While My Guitar Gently Weeps - Live,5IxELJ4yoqnAZuhLtB25t4,10,2012,blues,0.35,0.728,7,-7.626,1,0.0877,0.608,0.327,0.972,0.245,99.896,738013,4,2
Otis Redding,I've Been Loving You Too Long,06efNpKkf1VU5XWdVXgNeh,12,2012,blues,0.494,0.226,9,-12.479,1,0.0302,0.541,3.08e-06,0.108,0.121,137.52,195013,3,2
Otis Redding,Send Me Some Lovin',4V5HXy1GjerDka3wSc1C5Y,15,2012,blues,0.503,0.264,10,-13.044,1,0.0365,0.524,0.00628,0.215,0.67,180.958,138227,3,2
Ty Segall,The Black Glove / Rag,5g0rUztiRUAVs5ZccWVCV7,14,2012,blues,0.336,0.739,7,-6.153,1,0.0942,0.0116,0.00957,0.338,0.657,150.599,304413,4,2
Peter Frampton,"Baby, I Love Your Way - Live",6RNAatoUZ9SzGC3kZnHNBP,11,2012,blues,0.353,0.727,7,-8.871,1,0.0369,0.286,1.03e-05,0.885,0.366,147.849,296467,4,2
Ted Nugent,My Bow & Arrow,6lhIwWL06qavF8x3f2aXtG,11,2012,blues,0.412,0.432,9,-6.938,1,0.0297,0.573,0.0,0.329,0.351,122.801,314360,4,2
Sékouba Bambino,Berce-moi - MBambou Remix,4IPSmBMbQmxbb8NBkhwg03,24,2012,blues,0.671,0.744,2,-7.258,1,0.0406,0.179,6.22e-06,0.0892,0.729,88.991,303640,4,1
Beth Hart,The Ugliest House On The Block,0Uar43NSoMj9e0WatGjFsl,20,2012,blues,0.634,0.751,11,-7.48,1,0.0426,0.0988,0.000108,0.113,0.862,87.026,312600,4,1
Beth Hart,Spirit Of God,2D0csJf6xxExdO4vyswRjz,20,2012,blues,0.805,0.78,7,-7.619,0,0.0337,0.164,0.0,0.346,0.872,113.003,292587,4,1
Beth Hart,Everything Must Change,2A7ioDpbxjrZ5LFEzap93k,20,2012,blues,0.599,0.427,0,-8.286,1,0.0289,0.239,9.13e-05,0.103,0.171,121.484,228333,4,2
Robin Loxley,White Lies,40tEYjMkgVUwYjdCFzxaGw,20,2012,blues,0.558,0.688,2,-6.055,1,0.0304,0.0119,0.0,0.326,0.717,108.015,172907,4,1
Amadou & Mariam,Sans Toi,0JZfozP913DdM4jUbfRlOq,18,2012,blues,0.597,0.438,7,-10.019,0,0.0284,0.56,0.0012,0.139,0.635,96.036,198347,4,1
Robert Cray,Side Dish,3a3LFAXyRjod1ui9lObqiA,15,2012,blues,0.701,0.913,4,-4.193,1,0.0324,0.0306,0.134,0.0817,0.935,143.067,209693,4,1
